Column1,reform,district,population,child_population,young_child_population,metric_name,metric_value,mappable_measures.current|new|change,mappable_measures.demog,mappable_measures.pov|deep_pov,monthly_benefit,target_demog
75,"All Children 200","020",141302.71815447757,32011.985805741428,10487.595621680797,"new_young_child_deep_pov_rate",1.9428328920148004,"new level of","young_child","deep_pov","200","All Children"
76,"All Children 200","003",140518.83013425834,30562.05982737942,8474.6194131600951,"new_young_child_deep_pov_rate",1.285054006412482,"new level of","young_child","deep_pov","200","All Children"
78,"All Children 200","012",130908.08116763597,30119.172576573583,8139.57585812543,"new_young_child_deep_pov_rate",0.70400584558053259,"new level of","young_child","deep_pov","200","All Children"
79,"All Children 200","044",117785.24830688488,26235.511256030055,7311.2666970359005,"new_young_child_deep_pov_rate",1.5270499926734464,"new level of","young_child","deep_pov","200","All Children"
80,"All Children 200","006",125611.7874249458,26627.900369576055,6495.668314121458,"new_young_child_deep_pov_rate",3.2699866035225975,"new level of","young_child","deep_pov","200","All Children"
81,"All Children 200","008",131122.27886295505,27579.985376932043,8905.3861816061562,"new_young_child_deep_pov_rate",1.9142528872354447,"new level of","young_child","deep_pov","200","All Children"
82,"All Children 200","042",131511.08893079936,27892.913901601019,7397.1411669178988,"new_young_child_deep_pov_rate",1.0275338623884742,"new level of","young_child","deep_pov","200","All Children"
83,"All Children 200","001",114170.96362899712,21238.114213837565,5578.4352729718958,"new_young_child_deep_pov_rate",0.89928002143444286,"new level of","young_child","deep_pov","200","All Children"
84,"All Children 200","013",148745.83789038018,36389.271209665174,9943.9343175790709,"new_young_child_deep_pov_rate",2.5372985002822497,"new level of","young_child","deep_pov","200","All Children"
85,"All Children 200","031",145270.88316427977,32619.544246425525,9982.382059260528,"new_young_child_deep_pov_rate",2.142120895711948,"new level of","young_child","deep_pov","200","All Children"
86,"All Children 200","032",156224.75947178405,34893.134200191911,9381.8869534363148,"new_young_child_deep_pov_rate",1.1010545228861544,"new level of","young_child","deep_pov","200","All Children"
88,"All Children 200","025",126097.64789268172,26867.999196267705,6875.9303363584777,"new_young_child_deep_pov_rate",0.4468805002240771,"new level of","young_child","deep_pov","200","All Children"
89,"All Children 200","026",127742.05797427213,24824.052780939528,6997.0551868390212,"new_young_child_deep_pov_rate",0.91902216804251624,"new level of","young_child","deep_pov","200","All Children"
90,"All Children 200","041",112002.38869914619,23320.69949570873,7424.021401765578,"new_young_child_deep_pov_rate",2.8360880017328518,"new level of","young_child","deep_pov","200","All Children"
91,"All Children 200","002",133897.03637100285,29704.885786162435,7834.5647270281042,"new_young_child_deep_pov_rate",0.57226211849192088,"new level of","young_child","deep_pov","200","All Children"
92,"All Children 200","047",131027.71179840367,35275.61925455575,12631.548778848854,"new_young_child_deep_pov_rate",5.112271515365622,"new level of","young_child","deep_pov","200","All Children"
93,"All Children 200","043",111884.09461572432,21848.458460065282,6911.1266498892,"new_young_child_deep_pov_rate",6.5695487424023939,"new level of","young_child","deep_pov","200","All Children"
95,"All Children 200","033",145629.0160642016,33012.007005937645,8479.4744565959336,"new_young_child_deep_pov_rate",0.18980167044652874,"new level of","young_child","deep_pov","200","All Children"
96,"All Children 200","028",153445.79015279879,36302.886635973045,8134.7281513871967,"new_young_child_deep_pov_rate",1.5914257875933744,"new level of","young_child","deep_pov","200","All Children"
97,"All Children 200","038",129652.98299008676,26979.170409235296,6765.31757045423,"new_young_child_deep_pov_rate",2.5867575047902918,"new level of","young_child","deep_pov","200","All Children"
98,"Young Children 100","Maryland",6319406.0000000009,1390540,376011,"new_young_child_deep_pov_rate",2.7922055471781411,"new level of","young_child","deep_pov","100","Young Children"
99,"Young Children 100","036",137998.50638469058,27920.790532813553,6638.5901737524446,"new_young_child_deep_pov_rate",0.36478072265690825,"new level of","young_child","deep_pov","100","Young Children"
100,"Young Children 100","037",131847.5727120465,26621.154768906068,6302.7775331241928,"new_young_child_deep_pov_rate",1.3150019768797585,"new level of","young_child","deep_pov","100","Young Children"
102,"Young Children 100","021",136305.61122424339,30624.509722630184,10004.392169817478,"new_young_child_deep_pov_rate",2.4380854497656816,"new level of","young_child","deep_pov","100","Young Children"
103,"Young Children 100","022",136174.39003771869,33567.938360299871,11379.632850923492,"new_young_child_deep_pov_rate",5.7851106319136019,"new level of","young_child","deep_pov","100","Young Children"
104,"Young Children 100","023",133548.15767913003,27862.335125054648,6988.339586682655,"new_young_child_deep_pov_rate",0.53736600714453819,"new level of","young_child","deep_pov","100","Young Children"
105,"Young Children 100","024",130034.15953075975,28421.306083763156,7178.4315357458217,"new_young_child_deep_pov_rate",0.49511537284245583,"new level of","young_child","deep_pov","100","Young Children"
106,"Young Children 100","004",148118.0657334245,34677.090763515211,8386.1615958809634,"new_young_child_deep_pov_rate",2.6143051178832453,"new level of","young_child","deep_pov","100","Young Children"
107,"Young Children 100","005",137093.76127801463,28591.270748825431,6856.0700265040568,"new_young_child_deep_pov_rate",1.1422172452407615,"new level of","young_child","deep_pov","100","Young Children"
108,"Young Children 100","009",151926.23747424368,35147.859860699609,8316.4453361316409,"new_young_child_deep_pov_rate",1.0384185663472181,"new level of","young_child","deep_pov","100","Young Children"
109,"Young Children 100","040",104197.73262145191,21160.71358460886,6593.2446455830441,"new_young_child_deep_pov_rate",8.9466554415142738,"new level of","young_child","deep_pov","100","Young Children"
110,"Young Children 100","045",117771.95295508276,24269.640233569524,7359.3565844502846,"new_young_child_deep_pov_rate",3.5990688801692934,"new level of","young_child","deep_pov","100","Young Children"
111,"Young Children 100","046",115319.12860217909,23573.20187336759,6814.72179616557,"new_young_child_deep_pov_rate",6.8281326213319042,"new level of","young_child","deep_pov","100","Young Children"
112,"Young Children 100","007",141761.4907281592,29232.372454450477,7020.8475738868392,"new_young_child_deep_pov_rate",4.4997958036222379,"new level of","young_child","deep_pov","100","Young Children"
113,"Young Children 100","034",134751.91586952424,30031.386383115554,8292.5063647274474,"new_young_child_deep_pov_rate",11.767745836500723,"new level of","young_child","deep_pov","100","Young Children"
114,"Young Children 100","035",138772.6739831373,29334.717660360671,7224.587102113348,"new_young_child_deep_pov_rate",3.1039502656549067,"new level of","young_child","deep_pov","100","Young Children"
115,"Young Children 100","015",132970.1432124917,28885.262020136455,6484.8955625725412,"new_young_child_deep_pov_rate",1.3778532525359657,"new level of","young_child","deep_pov","100","Young Children"
116,"Young Children 100","016",135523.97006429,28924.258288966797,6520.4750057160345,"new_young_child_deep_pov_rate",1.3530363293986647,"new level of","young_child","deep_pov","100","Young Children"
117,"Young Children 100","017",148403.13987533527,29756.943061387559,6457.7330475958806,"new_young_child_deep_pov_rate",0.24255261828940916,"new level of","young_child","deep_pov","100","Young Children"
118,"Young Children 100","018",141525.8510196117,33389.856048763984,10139.888772464239,"new_young_child_deep_pov_rate",1.2083385194442249,"new level of","young_child","deep_pov","100","Young Children"
119,"Young Children 100","019",150024.3023403057,36756.84048023443,11018.291570962498,"new_young_child_deep_pov_rate",1.282565746591511,"new level of","young_child","deep_pov","100","Young Children"
120,"Young Children 100","039",125782.827895456,28604.806028785453,8018.6277294036481,"new_young_child_deep_pov_rate",3.6151163207429726,"new level of","young_child","deep_pov","100","Young Children"
121,"Young Children 100","027",149478.66811975132,33012.956909311855,7724.5607938922458,"new_young_child_deep_pov_rate",2.381197064054358,"new level of","young_child","deep_pov","100","Young Children"
122,"Young Children 100","029",145298.59229879008,33493.227898020341,7307.3528943071851,"new_young_child_deep_pov_rate",4.2505792193904828,"new level of","young_child","deep_pov","100","Young Children"
123,"Young Children 100","014",141946.04743803211,34745.048265983918,8938.4926896043617,"new_young_child_deep_pov_rate",2.413085331737054,"new level of","young_child","deep_pov","100","Young Children"
124,"Young Children 100","020",141302.71815447757,32011.985805741428,10487.595621680797,"new_young_child_deep_pov_rate",2.4061060063026645,"new level of","young_child","deep_pov","100","Young Children"
125,"Young Children 100","003",140518.83013425834,30562.05982737942,8474.6194131600951,"new_young_child_deep_pov_rate",2.2004414161734931,"new level of","young_child","deep_pov","100","Young Children"
127,"Young Children 100","012",130908.08116763597,30119.172576573583,8139.57585812543,"new_young_child_deep_pov_rate",0.70400584558053259,"new level of","young_child","deep_pov","100","Young Children"
128,"Young Children 100","044",117785.24830688488,26235.511256030055,7311.2666970359005,"new_young_child_deep_pov_rate",2.0978051365483115,"new level of","young_child","deep_pov","100","Young Children"
129,"Young Children 100","006",125611.7874249458,26627.900369576055,6495.668314121458,"new_young_child_deep_pov_rate",3.2699866035225975,"new level of","young_child","deep_pov","100","Young Children"
130,"Young Children 100","008",131122.27886295505,27579.985376932043,8905.3861816061562,"new_young_child_deep_pov_rate",4.5961989183872145,"new level of","young_child","deep_pov","100","Young Children"
131,"Young Children 100","042",131511.08893079936,27892.913901601019,7397.1411669178988,"new_young_child_deep_pov_rate",5.7477675427355273,"new level of","young_child","deep_pov","100","Young Children"
132,"Young Children 100","001",114170.96362899712,21238.114213837565,5578.4352729718958,"new_young_child_deep_pov_rate",1.3969078277108646,"new level of","young_child","deep_pov","100","Young Children"
133,"Young Children 100","013",148745.83789038018,36389.271209665174,9943.9343175790709,"new_young_child_deep_pov_rate",2.5372985002822497,"new level of","young_child","deep_pov","100","Young Children"
134,"Young Children 100","031",145270.88316427977,32619.544246425525,9982.382059260528,"new_young_child_deep_pov_rate",2.142120895711948,"new level of","young_child","deep_pov","100","Young Children"
135,"Young Children 100","032",156224.75947178405,34893.134200191911,9381.8869534363148,"new_young_child_deep_pov_rate",1.1010545228861544,"new level of","young_child","deep_pov","100","Young Children"
137,"Young Children 100","025",126097.64789268172,26867.999196267705,6875.9303363584777,"new_young_child_deep_pov_rate",0.4468805002240771,"new level of","young_child","deep_pov","100","Young Children"
138,"Young Children 100","026",127742.05797427213,24824.052780939528,6997.0551868390212,"new_young_child_deep_pov_rate",0.91902216804251624,"new level of","young_child","deep_pov","100","Young Children"
139,"Young Children 100","041",112002.38869914619,23320.69949570873,7424.021401765578,"new_young_child_deep_pov_rate",8.3913322231326859,"new level of","young_child","deep_pov","100","Young Children"
140,"Young Children 100","002",133897.03637100285,29704.885786162435,7834.5647270281042,"new_young_child_deep_pov_rate",1.570915619389587,"new level of","young_child","deep_pov","100","Young Children"
141,"Young Children 100","047",131027.71179840367,35275.61925455575,12631.548778848854,"new_young_child_deep_pov_rate",5.4973883725100263,"new level of","young_child","deep_pov","100","Young Children"
142,"Young Children 100","043",111884.09461572432,21848.458460065282,6911.1266498892,"new_young_child_deep_pov_rate",7.8075278228018448,"new level of","young_child","deep_pov","100","Young Children"
